|STOCK|COUNTRY|URL
2117|BNS|US|https://www.investing.com/equities/scotiabank?cid=20675
2118|BZH|US|https://www.investing.com/equities/beazer-homes-usa-inc
2119|CLB|US|https://www.investing.com/equities/beazer-homes-usa-inc
2120|COR|US|https://www.investing.com/equities/coresite-realty-corp
2121|DQ|US|https://www.investing.com/equities/daqq-new-energy-corp
2122|DY|US|https://www.investing.com/equities/dycom-industries-inc
2123|FBC|US|https://www.investing.com/equities/flagstar-bancorp-inc
2124|HTH|US|https://www.investing.com/equities/hilltop-holdings-inc
2125|INXN|US|https://www.investing.com/equities/interxion-holding-nv
2126|IO|US|https://www.investing.com/equities/ion-geophysical-corp
2127|KOP|US|https://www.investing.com/equities/koppers-holdings-inc
2128|KRO|US|https://www.investing.com/equities/kronos-worldwide-inc
2129|KWR|US|https://www.investing.com/equities/quaker-chemical-corp
2130|MCY|US|https://www.investing.com/equities/mercury-general-corp
2131|MKCv|US|https://www.investing.com/equities/mccormick-comp-inc
2132|MN|US|https://www.investing.com/equities/manning---napier-inc
2133|MPX|US|https://www.investing.com/equities/marine-products-corp
2134|MYE|US|https://www.investing.com/equities/myers-industries-inc
2135|NC|US|https://www.investing.com/equities/nacco-industries-inc
2136|OCN|US|https://www.investing.com/equities/ocwen-financial-corp
2137|OMN|US|https://www.investing.com/equities/omnova-solutions-inc
2138|PLOW|US|https://www.investing.com/equities/douglas-dynamics-inc
2139|SAH|US|https://www.investing.com/equities/sonic-automotive-inc
2140|SON|US|https://www.investing.com/equities/sonoco-products-comp
2141|AKR|US|https://www.investing.com/equities/acadia-realty-trust
2142|AT|US|https://www.investing.com/equities/acadia-realty-trust
2143|BFa|US|https://www.investing.com/equities/brown-forman-corp-a
2144|BOH|US|https://www.investing.com/equities/bank-of-hawaii-corp
2145|BRFS|US|https://www.investing.com/equities/brf-brasil-foods-sa
2146|CAL|US|https://www.investing.com/equities/brown-shoe-comp-inc
2147|CBB|US|https://www.investing.com/equities/cincinnati-bell-inc
2148|CIT|US|https://www.investing.com/equities/cit-group-inc-(del)
2149|CKH|US|https://www.investing.com/equities/seacor-holdings-inc
2150|CMD|US|https://www.investing.com/equities/cantel-medical-corp
2151|CS|US|https://www.investing.com/equities/credit-suisse-group
2152|CW|US|https://www.investing.com/equities/curtiss-wright-corp
2153|LCII|US|https://www.investing.com/equities/drew-industries-inc
2154|EXP|US|https://www.investing.com/equities/eagle-materials-inc
2155|FSS|US|https://www.investing.com/equities/federal-signal-corp
2156|GBL|US|https://www.investing.com/equities/gamco-investors-inc
2157|GTN|US|https://www.investing.com/equities/gray-television-inc
2158|HBM|US|https://www.investing.com/equities/gray-television-inc
2159|HHC|US|https://www.investing.com/equities/howard-hughes-corp
2160|IPI|US|https://www.investing.com/equities/intrepid-potash-inc
2161|JWa|US|https://www.investing.com/equities/john-wiley---sons-a
2162|JWb|US|https://www.investing.com/equities/john-wiley---sons-b
2163|TLRD|US|https://www.investing.com/equities/mens-wearhouse-inc
2164|NLS|US|https://www.investing.com/equities/nautilus-group-inc
2165|RTW|US|https://www.investing.com/equities/new-york---comp-inc
2166|PACD|US|https://www.investing.com/equities/pacific-drilling-sa
2167|PAR|US|https://www.investing.com/equities/par-technology-corp
2168|RDSa|US|https://www.investing.com/equities/royal-dutch-shell-a-plc
2169|RDSb|US|https://www.investing.com/equities/royal-dutch-shell-b-plc
2170|STAR|US|https://www.investing.com/equities/istar-financial-inc
2171|SFUN|US|https://www.investing.com/equities/soufun-holdings-ltd
2172|SID|US|https://www.investing.com/equities/national-steel-comp
2173|STAG|US|https://www.investing.com/equities/stag-industrial-inc
2174|STNG|US|https://www.investing.com/equities/scorpio-tankers-inc
2175|SUI|US|https://www.investing.com/equities/sun-communities-inc
2176|TCO|US|https://www.investing.com/equities/taubman-centers-inc
2177|RFP|US|https://www.investing.com/equities/resolute-forest-products
2178|ABM|US|https://www.investing.com/equities/abm-industries-inc
2179|ABR|US|https://www.investing.com/equities/arbor-realty-trust
2180|AER|US|https://www.investing.com/equities/aercap-holdings-nv
2181|CCC|US|https://www.investing.com/equities/calgon-carbon-corp
2182|CEL|US|https://www.investing.com/equities/calgon-carbon-corp
2183|CNA|US|https://www.investing.com/equities/cna-financial-corp
2184|CSS|US|https://www.investing.com/equities/css-industries-inc
2185|CVE|US|https://www.investing.com/equities/cenovus-energy?cid=20807
2186|DCI|US|https://www.investing.com/equities/donaldson-comp-inc
2187|DLB|US|https://www.investing.com/equities/dolby-laboratories
2188|DSX|US|https://www.investing.com/equities/diana-shipping-inc
2189|EGO|US|https://www.investing.com/equities/diana-shipping-inc
2190|ELY|US|https://www.investing.com/equities/callaway-golf-comp
2191|FCN|US|https://www.investing.com/equities/fti-consulting-inc
2192|FOR|US|https://www.investing.com/equities/forestar-group-inc
2193|GDI|US|https://www.investing.com/equities/gardner-denver-inc
2194|GEFb|US|https://www.investing.com/equities/greif-bros-corp-b
2195|GPX|US|https://www.investing.com/equities/gp-strategies-corp
2196|HNI|US|https://www.investing.com/equities/hon-industries-inc
2197|HNP|US|https://www.investing.com/equities/huaneng-power-intl
2198|LTC|US|https://www.investing.com/equities/ltc-properties-inc
2199|LXU|US|https://www.investing.com/equities/lsb-industries-inc
2200|SWX|US|https://www.investing.com/equities/southwest-gas-corp
2201|SXC|US|https://www.investing.com/equities/suncoke-energy-inc
2202|ADC|US|https://www.investing.com/equities/agree-realty-corp
2203|AYI|US|https://www.investing.com/equities/acuity-brands-inc
2204|HPR|US|https://www.investing.com/equities/bill-barrett-corp
2205|BRO|US|https://www.investing.com/equities/brown---brown-inc
2206|CLH|US|https://www.investing.com/equities/clean-harbors-inc
2207|CRDa|US|https://www.investing.com/equities/crawford---comp-a
2208|CRDb|US|https://www.investing.com/equities/crawford---comp-d
2209|BXMT|US|https://www.investing.com/equities/blackstone-mortgage
2210|EQC|US|https://www.investing.com/equities/commonwealth-reit
2211|DHX|US|https://www.investing.com/equities/dice-holdings-inc
2212|DPZ|US|https://www.investing.com/equities/dominos-pizza-inc
2213|DX|US|https://www.investing.com/equities/dynex-capital-inc
2214|EGY|US|https://www.investing.com/equities/vaalco-energy-inc
2215|ORAN|US|https://www.investing.com/equities/france-telecom-sa
2216|GTNa|US|https://www.investing.com/equities/gray-television-a
2217|GTY|US|https://www.investing.com/equities/getty-realty-corp
2218|H|US|https://www.investing.com/equities/hyatt-hotels-corp
2219|HSBC|US|https://www.investing.com/equities/hsbc-holdings-plc
2220|HL|US|https://www.investing.com/equities/hecla-mining-comp
2221|TRQ|US|https://www.investing.com/equities/turquoise-hill-resources?cid=20875
2222|JAG|US|https://www.investing.com/equities/jaguar-mining-inc
2223|KOS|US|https://www.investing.com/equities/kosmos-energy-ltd
2224|LAD|US|https://www.investing.com/equities/lithia-motors-inc
2225|SR|US|https://www.investing.com/equities/laclede-group-inc
2226|MDU|US|https://www.investing.com/equities/mdu-res-group-inc
2227|MG|US|https://www.investing.com/equities/mistras-group-inc
2228|NL|US|https://www.investing.com/equities/nl-industries-inc
2229|NOAH|US|https://www.investing.com/equities/noah-holdings-ltd
2230|NPTN|US|https://www.investing.com/equities/neophotonics-corp
2231|NWE|US|https://www.investing.com/equities/northwestern-corp
2232|OMI|US|https://www.investing.com/equities/owens---minor-inc
2233|PRA|US|https://www.investing.com/equities/proassurance-corp
2234|PRO|US|https://www.investing.com/equities/pros-holdings-inc
2235|QUAD|US|https://www.investing.com/equities/quad-graphics-inc
2236|RBC|US|https://www.investing.com/equities/regal-beloit-corp
2237|RLJ|US|https://www.investing.com/equities/rlj-lodging-trust
2238|RELX|US|https://www.investing.com/equities/reed-elsevier-plc
2239|RWT|US|https://www.investing.com/equities/redwood-trust-inc
2240|SCX|US|https://www.investing.com/equities/ls-starrett-comp
2241|ACCO|US|https://www.investing.com/equities/acco-brands-corp
2242|B|US|https://www.investing.com/equities/barnes-group-inc
2243|BBL|US|https://www.investing.com/equities/bhp-billiton-plc
2244|BFS|US|https://www.investing.com/equities/saul-centers-inc
2245|BKH|US|https://www.investing.com/equities/black-hills-corp
2246|BMI|US|https://www.investing.com/equities/badger-meter-inc
2247|BMO|US|https://www.investing.com/equities/badger-meter-inc
2248|BRT|US|https://www.investing.com/equities/brt-realty-trust
2249|BXS|US|https://www.investing.com/equities/bancorpsouth-inc
2250|BYD|US|https://www.investing.com/equities/boyd-gaming-corp
2251|CPA|US|https://www.investing.com/equities/copa-holdings-sa
2252|CUK|US|https://www.investing.com/equities/carnival-plc-ads
2253|DHT|US|https://www.investing.com/equities/dht-holdings-inc
2254|LEAF|US|https://www.investing.com/equities/demand-media-inc
2255|ENZ|US|https://www.investing.com/equities/enzo-biochem-inc
2256|GNC|US|https://www.investing.com/equities/gnc-holdings-inc
2257|HAE|US|https://www.investing.com/equities/haemonetics-corp
2258|EHC|US|https://www.investing.com/equities/healthsouth-corp
2259|MDC|US|https://www.investing.com/equities/mdc-holdings-inc
2260|MOV|US|https://www.investing.com/equities/movado-group-inc
2261|MTN|US|https://www.investing.com/equities/vail-resorts-inc
2262|NP|US|https://www.investing.com/equities/neenah-paper-inc
2263|NPO|US|https://www.investing.com/equities/enpro-industries
2264|PAM|US|https://www.investing.com/equities/pampa-energia-sa
2265|RDN|US|https://www.investing.com/equities/radian-group-inc
2266|SB|US|https://www.investing.com/equities/safe-bulkers-inc
2267|SKX|US|https://www.investing.com/equities/skechers-usa-inc
2268|SSI|US|https://www.investing.com/equities/stage-stores-inc
2269|STL|US|https://www.investing.com/equities/sterling-bancorp
2270|ALG|US|https://www.investing.com/equities/alamo-group-inc
2271|EME|US|https://www.investing.com/equities/emcor-group-inc
2272|FF|US|https://www.investing.com/equities/futurefuel-corp
2273|FLY|US|https://www.investing.com/equities/fly-leasing-ltd
2274|FNV|US|https://www.investing.com/equities/fly-leasing-ltd
2275|GEF|US|https://www.investing.com/equities/greif-bros-corp
2276|HHS|US|https://www.investing.com/equities/harte-hanks-inc
2277|HI|US|https://www.investing.com/equities/hillenbrand-inc
2278|PLT|US|https://www.investing.com/equities/plantronics-inc
2279|AL|US|https://www.investing.com/equities/air-lease-corp
2280|ALX|US|https://www.investing.com/equities/alexanders-inc
2281|ATR|US|https://www.investing.com/equities/aptargroup-inc
2282|BKU|US|https://www.investing.com/equities/bankunited-inc
2283|BMA|US|https://www.investing.com/equities/banco-macro-sa
2284|CHS|US|https://www.investing.com/equities/chicos-fas-inc
2285|CVI|US|https://www.investing.com/equities/cvr-energy-inc
2286|DIN|US|https://www.investing.com/equities/dineequity-inc
2287|FUL|US|https://www.investing.com/equities/hb-fuller-comp
2288|ITGR|US|https://www.investing.com/equities/greatbatch-inc
2289|GDOT|US|https://www.investing.com/equities/green-dot-corp
2290|GEO|US|https://www.investing.com/equities/geo-group-inc
2291|NEU|US|https://www.investing.com/equities/newmarket-corp
2292|SRI|US|https://www.investing.com/equities/stoneridge-inc
2293|TAC|US|https://www.investing.com/equities/transalta?cid=21008
2294|AYR|US|https://www.investing.com/equities/aircastle-ltd
2295|BAP|US|https://www.investing.com/equities/credicorp-ltd
2296|CLS|US|https://www.investing.com/equities/credicorp-ltd
2297|CMRE|US|https://www.investing.com/equities/costamare-inc
2298|DRQ|US|https://www.investing.com/equities/dril-quip-inc
2299|ENV|US|https://www.investing.com/equities/envestnet-inc
2300|FBP|US|https://www.investing.com/equities/first-bancorp-new-common-stock
2301|FRO|US|https://www.investing.com/equities/first-bancorp-new-common-stock
2302|GIB|US|https://www.investing.com/equities/cgi-group?cid=21024
2303|HUBB|US|https://www.investing.com/equities/hubbell-inc-b
2304|HZO|US|https://www.investing.com/equities/marinemax-inc
2305|IVC|US|https://www.investing.com/equities/invacare-corp
2306|JMP|US|https://www.investing.com/equities/jmp-group-inc
2307|LENb|US|https://www.investing.com/equities/lennar-corp-b
2308|MTRN|US|https://www.investing.com/equities/materion-corp
2309|MXL|US|https://www.investing.com/equities/maxlinear-inc
2310|NSP|US|https://www.investing.com/equities/insperity-inc
2311|PRI|US|https://www.investing.com/equities/primerica-inc
2312|RAD|US|https://www.investing.com/equities/rite-aid-corp
2313|RST|US|https://www.investing.com/equities/rosetta-stone
2314|SCS|US|https://www.investing.com/equities/steelcase-inc
2315|SEMG|US|https://www.investing.com/equities/semgroup-corp
2316|AGRO|US|https://www.investing.com/equities/adecoagro-sa
2317|AHC|US|https://www.investing.com/equities/ah-belo-corp
2318|AMRC|US|https://www.investing.com/equities/ameresco-inc
2319|BCO|US|https://www.investing.com/equities/brinks-comp
2320|BCS|US|https://www.investing.com/equities/barclays-plc
2321|CBM|US|https://www.investing.com/equities/cambrex-corp
2322|CIA|US|https://www.investing.com/equities/citizens-inc
2323|CRY|US|https://www.investing.com/equities/cryolife-inc
2324|DCO|US|https://www.investing.com/equities/ducommun-inc
2325|GFF|US|https://www.investing.com/equities/griffon-corp
2326|GNE|US|https://www.investing.com/equities/genie-energy
2327|HEIa|US|https://www.investing.com/equities/heico-corp-a
2328|IAG|US|https://www.investing.com/equities/iamgold?cid=21071
2329|ING|US|https://www.investing.com/equities/ing-group-nv
2330|JOE|US|https://www.investing.com/equities/st-joe-comp
2331|LZB|US|https://www.investing.com/equities/la-z-boy-inc
2332|MCS|US|https://www.investing.com/equities/marcus-corp
2333|MED|US|https://www.investing.com/equities/medifast-inc
2334|POL|US|https://www.investing.com/equities/polyone-corp
2335|SDRL|US|https://www.investing.com/equities/seadrill?cid=21088
2336|SKY|US|https://www.investing.com/equities/skyline-corp
2337|SOL|US|https://www.investing.com/equities/renesola-ltd
2338|SSW|US|https://www.investing.com/equities/seaspan-corp
2339|SYX|US|https://www.investing.com/equities/systemax-inc
2340|TBI|US|https://www.investing.com/equities/trueblue-inc
2341|AVA|US|https://www.investing.com/equities/avista-corp
2342|CHE|US|https://www.investing.com/equities/chemed-corp
2343|DAC|US|https://www.investing.com/equities/danaos-corp
2344|DBD|US|https://www.investing.com/equities/diebold-inc
2345|DLX|US|https://www.investing.com/equities/deluxe-corp
2346|ERJ|US|https://www.investing.com/equities/embraer-sa
2347|EXPR|US|https://www.investing.com/equities/express-inc
2348|G|US|https://www.investing.com/equities/genpact-ltd
2349|GCO|US|https://www.investing.com/equities/genesco-inc
2350|AJRD|US|https://www.investing.com/equities/gencorp-inc
2351|HSC|US|https://www.investing.com/equities/harsco-corp
2352|HXL|US|https://www.investing.com/equities/hexcel-corp
2353|IDA|US|https://www.investing.com/equities/idacorp-inc
2354|KMPR|US|https://www.investing.com/equities/kemper-corp
2355|MKL|US|https://www.investing.com/equities/markel-corp
2356|MMS|US|https://www.investing.com/equities/maximus-inc
2357|MTOR|US|https://www.investing.com/equities/meritor-inc
2358|NTZ|US|https://www.investing.com/equities/natuzzi-spa
2359|NVS|US|https://www.investing.com/equities/novartis-ag
2360|PSO|US|https://www.investing.com/equities/pearson-plc
2361|ROG|US|https://www.investing.com/equities/rogers-corp
2362|SCL|US|https://www.investing.com/equities/stepan-comp
2363|SNX|US|https://www.investing.com/equities/synnex-corp
2364|SRT|US|https://www.investing.com/equities/startek-inc
2365|STE|US|https://www.investing.com/equities/steris-corp
2366|STN|US|https://www.investing.com/equities/stantec?cid=21144
2367|EQNR|US|https://www.investing.com/equities/statoil-asa
2368|ALE|US|https://www.investing.com/equities/allete-inc
2369|AXR|US|https://www.investing.com/equities/amrep-corp
2370|BDC|US|https://www.investing.com/equities/belden-inc
2371|BRC|US|https://www.investing.com/equities/brady-corp
2372|CATO|US|https://www.investing.com/equities/cato-corp
2373|CBT|US|https://www.investing.com/equities/cabot-corp
2374|CR|US|https://www.investing.com/equities/crane-comp
2375|CUB|US|https://www.investing.com/equities/cubic-corp
2376|DEO|US|https://www.investing.com/equities/diageo-plc
2377|GLT|US|https://www.investing.com/equities/glatfelter
2378|HEI|US|https://www.investing.com/equities/heico-corp
2379|IPHI|US|https://www.investing.com/equities/inphi-corp
2380|KAI|US|https://www.investing.com/equities/kadant-inc
2381|KEM|US|https://www.investing.com/equities/kemet-corp
2382|LDL|US|https://www.investing.com/equities/lydall-inc
2383|MD|US|https://www.investing.com/equities/mednax-inc
2384|MOGa|US|https://www.investing.com/equities/moog-inc-a
2385|MOGb|US|https://www.investing.com/equities/moog-inc-b
2386|MTZ|US|https://www.investing.com/equities/mastec-inc
2387|NNI|US|https://www.investing.com/equities/nelnet-inc
2388|REV|US|https://www.investing.com/equities/revlon-inc
2389|RGS|US|https://www.investing.com/equities/regis-corp
2390|CALX|US|https://www.investing.com/equities/calix-inc
2391|CEO|US|https://www.investing.com/equities/cnooc-ltd
2392|COT|US|https://www.investing.com/equities/cnooc-ltd
2393|CUBE|US|https://www.investing.com/equities/cubesmart
2394|CZZ|US|https://www.investing.com/equities/cosan
2395|EBF|US|https://www.investing.com/equities/ennis-inc
2396|EDN|US|https://www.investing.com/equities/edenor-sa
2397|GGG|US|https://www.investing.com/equities/graco-inc
2398|REDFY|US|https://www.investing.com/equities/rediff.com-india
2399|PRISY|US|https://www.investing.com/equities/promotora-de-informaciones-sa
2400|AVVIY|US|https://www.investing.com/equities/aviva-plc
2401|BKQNY|US|https://www.investing.com/equities/bank-of-queensland-ltd-exch
2402|SKHHY|US|https://www.investing.com/equities/sonic-healthcare-ltd-exch
2403|NJDCY|US|https://www.investing.com/equities/nidec-corporation-exch
2404|ASXFY|US|https://www.investing.com/equities/asx-limited-exch
2405|SKBSY|US|https://www.investing.com/equities/skanska-b-exch
2406|FOJCY|US|https://www.investing.com/equities/fortum-exch
2407|VEOEY|US|https://www.investing.com/equities/veolia-environnement-ve
2408|YZCAY|US|https://www.investing.com/equities/yanzhou-coal-mining-co-ltd
2409|CCHGY|US|https://www.investing.com/equities/coca-cola-hellenic-bottling-co
2410|CRPJY|US|https://www.investing.com/equities/china-res-power-exch
2411|SIEGY|US|https://www.investing.com/equities/siemens-ag-adr
2412|ZTCOY|US|https://www.investing.com/equities/zte-corporation
2413|SWMAY|US|https://www.investing.com/equities/swedish-match-ab-ord
2414|LVMUY|US|https://www.investing.com/equities/lvmh-moet-henn-l-vut
2415|MHGVY|US|https://www.investing.com/equities/marine-hrvs
2416|TCEHY|US|https://www.investing.com/equities/tencent-holdings-pk
2417|OGZPY|US|https://www.investing.com/equities/gazprom?cid=102876
2418|PDRDY|US|https://www.investing.com/equities/pernod-ricard-sa-pk
2419|AFLYY|US|https://www.investing.com/equities/air-france-klm-sa
2420|AACAY|US|https://www.investing.com/equities/aac-technologies-holdings-inc
2421|ELUXY|US|https://www.investing.com/equities/ab-electrolux
2422|SKFRY|US|https://www.investing.com/equities/ab-skf
2423|ABCZY|US|https://www.investing.com/equities/abcam-plc-pk
2424|ACCYY|US|https://www.investing.com/equities/accor-sa-ltd
2425|AHEXY|US|https://www.investing.com/equities/adecco-sa
2426|ADDYY|US|https://www.investing.com/equities/adidas-ag
2427|AMIGY|US|https://www.investing.com/equities/admiral-group-plc
2428|AVIFY|US|https://www.investing.com/equities/advanced-info-service-public
2429|AONNY|US|https://www.investing.com/equities/aeon-co-ltd
2430|AGESY|US|https://www.investing.com/equities/ageas-sa-nv
2431|AGLXY|US|https://www.investing.com/equities/agl-energy-ltd
2432|ACGBY|US|https://www.investing.com/equities/agricultural-bank-of-china-pk
2433|AAGIY|US|https://www.investing.com/equities/aia-group-ltd
2434|EADSY|US|https://www.investing.com/equities/airbus-group-nv
2435|ASEKY|US|https://www.investing.com/equities/aisin-seiki-co-ltd
2436|AJINY|US|https://www.investing.com/equities/ajinomoto-co-inc
2437|AKBTY|US|https://www.investing.com/equities/akbank-turk-anonim-sirketi
2438|AKZOY|US|https://www.investing.com/equities/akzo-nobel-nv
2439|ALGGY|US|https://www.investing.com/equities/alliance-global-group-inc
2440|AZSEY|US|https://www.investing.com/equities/allianz-se-pk
2441|ALBKY|US|https://www.investing.com/equities/alpha-bank-ae
2442|ALSMY|US|https://www.investing.com/equities/alstom-pk
2443|AWCMY|US|https://www.investing.com/equities/alumina-limited-pk
2444|AMADY|US|https://www.investing.com/equities/amadeus-it-holding-sa-pk
2445|ALNPY|US|https://www.investing.com/equities/ana-holdings-inc
2446|ANGPY|US|https://www.investing.com/equities/anglo-american-platinum-ltd-pk
2447|NGLOY|US|https://www.investing.com/equities/anglo-american-plc-pk
2448|AHCHY|US|https://www.investing.com/equities/anhui-conch-cement-co-ltd
2449|AMKBY|US|https://www.investing.com/equities/ap-moeller-maersk-as
2450|APEMY|US|https://www.investing.com/equities/aperam-pk
2451|ARCAY|US|https://www.investing.com/equities/arcadis-nv
2452|ARKAY|US|https://www.investing.com/equities/arkema-pk
2453|ARZTY|US|https://www.investing.com/equities/aryzta-ag-pk
2454|ASGLY|US|https://www.investing.com/equities/asahi-glass-co-ltd
2455|AHKSY|US|https://www.investing.com/equities/asahi-kaisei-corp
2456|ASOMY|US|https://www.investing.com/equities/asos-plc-pk
2457|ASAZY|US|https://www.investing.com/equities/assa-abloy-ab
2458|ASBFY|US|https://www.investing.com/equities/associated-british-foods-plc
2459|ALPMY|US|https://www.investing.com/equities/astellas-pharma-inc
2460|ATASY|US|https://www.investing.com/equities/atlantia-spa
2461|ATLKY|US|https://www.investing.com/equities/atlas-copco-ab
2462|ANZBY|US|https://www.investing.com/equities/au---nz-banking-group-ltd
2463|RCEL|US|https://www.investing.com/equities/avita-medical-ltd
2464|AXAHY|US|https://www.investing.com/equities/axa-pk
2465|BAESY|US|https://www.investing.com/equities/bae-systems-plc
2466|BAFYY|US|https://www.investing.com/equities/balfour-beatty-plc
2467|BDORY|US|https://www.investing.com/equities/banco-do-brasil-sa
2468|BKHYY|US|https://www.investing.com/equities/bank-hapoalim-bm
2469|BACHY|US|https://www.investing.com/equities/bank-of-china-ltd
2470|BKEAY|US|https://www.investing.com/equities/bank-of-east-asia-limited
2471|BKRKY|US|https://www.investing.com/equities/bank-rakyat
2472|AGRPY|US|https://www.investing.com/equities/barclays-africa-group-ltd-pk
2473|BASFY|US|https://www.investing.com/equities/basf-se-pk
2474|BAYRY|US|https://www.investing.com/equities/bayer-ag-pk
2475|BMWYY|US|https://www.investing.com/equities/bayerische-motoren-werke-ag-pk
2476|BBSEY|US|https://www.investing.com/equities/bb-seguridade-participacoes-sa
2477|BZQIY|US|https://www.investing.com/equities/bezeq-corp-ltd
2478|BDVSY|US|https://www.investing.com/equities/bidvest-group-ltd-pk
2479|BNPQY|US|https://www.investing.com/equities/bnp-paribas-pk
2480|BHKLY|US|https://www.investing.com/equities/boc-hong-kong-holdings-ltd
2481|BPOSY|US|https://www.investing.com/equities/bpost-sa
2482|BXBLY|US|https://www.investing.com/equities/brambles-ltd
2483|BRDCY|US|https://www.investing.com/equities/bridgestone-corp
2484|BTLCY|US|https://www.investing.com/equities/british-land-company
2485|BZLFY|US|https://www.investing.com/equities/bunzl-plc
2486|BURBY|US|https://www.investing.com/equities/burberry-group-plc
2487|BYDDY|US|https://www.investing.com/equities/byd-co-ltd
2488|CCGGY|US|https://www.investing.com/equities/c-c-group-plc
2489|CGEMY|US|https://www.investing.com/equities/cap-gemini-sa
2490|CLLDY|US|https://www.investing.com/equities/capitaland-ltd
2491|CABGY|US|https://www.investing.com/equities/carlsberg-as
2492|CRRFY|US|https://www.investing.com/equities/carrefour-sa-pk
2493|CGUSY|US|https://www.investing.com/equities/casino-guichard-perrachon-sa
2494|CSIOY|US|https://www.investing.com/equities/casio-computer-co-ltd
2495|CPCAY|US|https://www.investing.com/equities/cathay-pacific-airways-ltd
2496|CJPRY|US|https://www.investing.com/equities/central-japan-railway-co
2497|CPYYY|US|https://www.investing.com/equities/centrica-plc
2498|CICHY|US|https://www.investing.com/equities/china-construction-bank-corp
2499|CIHKY|US|https://www.investing.com/equities/china-merchants-bank-co-ltd
2500|CAOVY|US|https://www.investing.com/equities/china-overseas-land-investment
2501|CSUAY|US|https://www.investing.com/equities/china-shenhua-energy-co-ltd
2502|CCOHY|US|https://www.investing.com/equities/china-state-construction-int-hold
2503|CHRYY|US|https://www.investing.com/equities/chorus-limited
2504|CJEWY|US|https://www.investing.com/equities/chow-tai-fook-jewellery-group
2505|CHYHY|US|https://www.investing.com/equities/chr-hansen-holding-as
2506|CIOXY|US|https://www.investing.com/equities/cielo-sa
2507|CDEVY|US|https://www.investing.com/equities/city-developments-ltd
2508|CLZNY|US|https://www.investing.com/equities/clariant-ag
2509|CLCGY|US|https://www.investing.com/equities/clicks-group-ltd
2510|CLVLY|US|https://www.investing.com/equities/clinuvel-pharmaceuticals-ltd
2511|CLPHY|US|https://www.investing.com/equities/clp-holdings-ltd
2512|CCLAY|US|https://www.investing.com/equities/coca-cola-amatil-ltd
2513|CHEOY|US|https://www.investing.com/equities/cochlear-ltd
2514|CUYTY|US|https://www.investing.com/equities/colruyt-sa
2515|CIBEY|US|https://www.investing.com/equities/commercial-international-bank
2516|CRZBY|US|https://www.investing.com/equities/commerzbank-ag-pk
2517|CMWAY|US|https://www.investing.com/equities/commonwealth-bank-of-australia-pk
2518|CFRUY|US|https://www.investing.com/equities/compagnie-financiere-richemont
2519|CMPGY|US|https://www.investing.com/equities/compass-group-plc
2520|CMSQY|US|https://www.investing.com/equities/computershare-ltd
2521|CTTAY|US|https://www.investing.com/equities/continental-ag-pk
2522|CPKPY|US|https://www.investing.com/equities/cp-pokphand-co-ltd
2523|CRARY|US|https://www.investing.com/equities/credit-agricole-sa-pk
2524|CSLLY|US|https://www.investing.com/equities/csl-ltd
2525|CYRBY|US|https://www.investing.com/equities/cyrela-brazil-realty-sa
2526|DNPLY|US|https://www.investing.com/equities/dai-nippon-printing-co-ltd
2527|DSNKY|US|https://www.investing.com/equities/daiichi-sankyo-co-ltd
2528|DKILY|US|https://www.investing.com/equities/daikin-industries-ltd
2529|DIFTY|US|https://www.investing.com/equities/daito-trust-construction-co
2530|DWAHY|US|https://www.investing.com/equities/daiwa-house-industry-co-ltd
2531|DSEEY|US|https://www.investing.com/equities/daiwa-securities-group-inc
2532|DANOY|US|https://www.investing.com/equities/danone-pk
2533|DNKEY|US|https://www.investing.com/equities/danske-bank-a-s
2534|DASTY|US|https://www.investing.com/equities/dassault-systemes-sa
2535|DVDCY|US|https://www.investing.com/equities/davide-campari-milano-spa
2536|DBSDY|US|https://www.investing.com/equities/dbs-group-holdings-ltd
2537|DGRLY|US|https://www.investing.com/equities/delek-group-ltd
2538|DNZOY|US|https://www.investing.com/equities/denso-corp
2539|DBOEY|US|https://www.investing.com/equities/deutsche-boerse-ag
2540|DLAKY|US|https://www.investing.com/equities/deutsche-lufthansa-ag
2541|DPSGY|US|https://www.investing.com/equities/deutsche-post-ag
2542|DTEGY|US|https://www.investing.com/equities/deutsche-telekom-ag-pk
2543|DIISY|US|https://www.investing.com/equities/direct-line-insurance-group
2544|DNHBY|US|https://www.investing.com/equities/dnb-asa
2545|DQJCY|US|https://www.investing.com/equities/don-quijote-holdings-co-ltd
2546|DNFGY|US|https://www.investing.com/equities/dongfeng-motor-group-co-ltd
2547|EJPRY|US|https://www.investing.com/equities/east-japan-railway-co
2548|EDPFY|US|https://www.investing.com/equities/edp-energias-de-portugal-sa
2549|EGFEY|US|https://www.investing.com/equities/efg-eurobank-ergasias-pk
2550|ESALY|US|https://www.investing.com/equities/eisai-co-ltd
2551|ECIFY|US|https://www.investing.com/equities/electricite-de-france-sa
2552|EKTAY|US|https://www.investing.com/equities/elekta-ab
2553|ENGGY|US|https://www.investing.com/equities/enagas-sa
2554|ENLAY|US|https://www.investing.com/equities/enel-societa-per-azioni
2555|XNGSY|US|https://www.investing.com/equities/enn-energy-holdings-ltd
2556|EONGY|US|https://www.investing.com/equities/eon-se
2557|EBKDY|US|https://www.investing.com/equities/erste-group-bank-ag-pk
2558|ESLOY|US|https://www.investing.com/equities/essilor-international-sa
2559|YDUQY|US|https://www.investing.com/equities/estacio-participacoes-sa
